ensembl	adj_p	p	t	B	logfc	entrez_id
ENSG00000149577	2.91e-12	1.94e-14	11.8	22.8189178	1.20586199	51092
ENSG00000162434	2.92e-12	1.95e-14	-11.8	22.8136768	-4.85149995	3716
ENSG00000136875	2.94e-12	1.97e-14	-11.8	22.8013365	-4.37370399	9128
ENSG00000132128	2.97e-12	1.99e-14	-11.8	22.7906912	-3.1481138	10489
ENSG00000065427	3e-12	2.02e-14	11.8	22.7760084	1.18044111	3735
ENSG00000248144	3.03e-12	2.05e-14	11.8	22.7609302	3.26151772	126
ENSG00000107651	3.03e-12	2.06e-14	-11.8	22.758704	-2.54701375	11196
ENSG00000006007	3.03e-12	2.06e-14	-11.8	22.7583187	-5.06151615	51573
ENSG00000198805	3.04e-12	2.07e-14	-11.8	22.753334	-3.63275744	4860
ENSG00000187800	3.05e-12	2.08e-14	11.8	22.7462591	3.13894119	375033
ENSG00000180914	3.08e-12	2.11e-14	11.8	22.7355604	5.75624851	5021
ENSG00000101596	3.1e-12	2.14e-14	-11.8	22.7223436	-2.355396	23347
ENSG00000164694	3.12e-12	2.16e-14	-11.8	22.7125066	-5.11715121	84624
ENSG00000142910	3.12e-12	2.17e-14	11.8	22.7085142	1.81751296	64129
ENSG00000170606	3.19e-12	2.22e-14	-11.8	22.684755	-2.18217688	3308
ENSG00000140563	3.37e-12	2.37e-14	11.7	22.6192741	1.26732697	55784
ENSG00000243317	3.43e-12	2.41e-14	-11.7	22.6010272	-1.37797263	647087
ENSG00000130311	3.51e-12	2.49e-14	-11.7	22.5717588	-3.24692682	79016
ENSG00000259112	3.7e-12	2.64e-14	11.7	22.5114797	1.76203241	100532726
ENSG00000151366	3.7e-12	2.64e-14	11.7	22.5114797	1.76203241	4718
ENSG00000169398	3.73e-12	2.67e-14	-11.7	22.4995328	-2.49639251	5747
ENSG00000114978	3.73e-12	2.68e-14	-11.7	22.4984291	-2.60255866	55233
ENSG00000164692	3.81e-12	2.75e-14	-11.7	22.4723148	-3.30704289	1278
ENSG00000114030	3.87e-12	2.8e-14	-11.7	22.455183	-2.09752072	3836
ENSG00000079308	3.89e-12	2.82e-14	11.7	22.447113	2.89788293	7145
ENSG00000122566	3.92e-12	2.85e-14	-11.7	22.4362204	-1.45365647	3181
ENSG00000088992	3.92e-12	2.86e-14	11.7	22.4349405	3.77895788	54997
ENSG00000112081	3.92e-12	2.86e-14	-11.7	22.4327591	-3.41693969	6428
ENSG00000152942	4.04e-12	2.96e-14	-11.7	22.4003936	-1.75863134	5884
ENSG00000276618	4.04e-12	2.96e-14	-11.7	22.4003936	-1.75863134	5884
ENSG00000113384	4.12e-12	3.02e-14	-11.6	22.3797279	-1.02393474	64083
ENSG00000137801	4.14e-12	3.04e-14	-11.6	22.3721577	-3.92290756	7057
ENSG00000196504	4.15e-12	3.06e-14	-11.6	22.3672472	-2.46926095	55660
ENSG00000111790	4.46e-12	3.31e-14	-11.6	22.2900538	-2.93064304	26127
ENSG00000105137	4.65e-12	3.46e-14	11.6	22.2445234	0.99186063	85360
ENSG00000198521	4.67e-12	3.48e-14	-11.6	22.2383513	-2.3702523	7594
ENSG00000279566	4.67e-12	3.48e-14	-11.6	22.2383513	-2.3702523	7594
ENSG00000182670	4.71e-12	3.52e-14	-11.6	22.2268432	-4.22377113	7267
ENSG00000100034	4.79e-12	3.6e-14	11.6	22.2069923	2.16584356	9647
ENSG00000115839	4.82e-12	3.62e-14	-11.6	22.198982	-2.23761711	22930
ENSG00000181788	4.83e-12	3.64e-14	-11.6	22.1946994	-4.18658284	6478
ENSG00000116062	4.83e-12	3.65e-14	-11.6	22.1930283	-3.7224002	2956
ENSG00000166797	4.92e-12	3.73e-14	-11.6	22.1699392	-1.91429067	84191
ENSG00000140332	4.95e-12	3.78e-14	-11.6	22.1584358	-2.6649616800000002	7090
ENSG00000121931	4.95e-12	3.78e-14	-11.6	22.1576508	-3.08875417	55791
ENSG00000128709	5.1e-12	3.9e-14	11.6	22.1256996	1.99651668	3235
ENSG00000196586	5.32e-12	4.08e-14	-11.5	22.0823988	-4.50532111	4646
ENSG00000251562	5.34e-12	4.1e-14	-11.5	22.0759892	-5.98234522	378938
ENSG00000184203	5.49e-12	4.24e-14	-11.5	22.0435846	-3.33741429	5504
ENSG00000164924	5.5e-12	4.26e-14	-11.5	22.0394063	-4.63122429	7534
ENSG00000167461	5.6e-12	4.34e-14	-11.5	22.0198656	-1.78618856	4218
ENSG00000204262	5.66e-12	4.41e-14	-11.5	22.0041514	-3.76363663	1290
ENSG00000144228	6.09e-12	4.75e-14	-11.5	21.9303115	-2.68788171	339745
ENSG00000167434	6.13e-12	4.81e-14	11.5	21.9183165	4.51963856	762
ENSG00000095951	6.17e-12	4.85e-14	-11.5	21.910043	-1.40536663	3096
ENSG00000058262	6.21e-12	4.9e-14	-11.5	21.8998576	-4.45552843	29927
ENSG00000162702	6.34e-12	5.02e-14	-11.5	21.8762865	-3.26925315	23528
ENSG00000123243	6.44e-12	5.12e-14	11.4	21.8570324	3.55029088	80760
ENSG00000105664	6.46e-12	5.16e-14	-11.4	21.8488087	-6.77975779	1311
ENSG00000154133	6.55e-12	5.25e-14	11.4	21.8331722	2.69835707	54538
ENSG00000127022	6.65e-12	5.35e-14	-11.4	21.8138646	-3.03921692	821
ENSG00000283777	6.65e-12	5.35e-14	-11.4	21.8138646	-3.03921692	821
ENSG00000165152	6.65e-12	5.35e-14	11.4	21.8138003	1.50323859	84302
ENSG00000142327	6.71e-12	5.42e-14	11.4	21.8008472	1.12764292	57140
ENSG00000123268	6.71e-12	5.42e-14	-11.4	21.8004502	-2.6327733	466
ENSG00000198900	6.71e-12	5.44e-14	-11.4	21.7967005	-1.15589755	7150
ENSG00000148153	6.73e-12	5.48e-14	-11.4	21.7904353	-2.01129295	58493
ENSG00000131746	6.8e-12	5.55e-14	11.4	21.7776274	2.36207782	84951
ENSG00000055208	6.94e-12	5.69e-14	-11.4	21.7532723	-3.25003246	23118
ENSG00000228408	6.94e-12	5.69e-14	-11.4	21.7532723	-3.25003246	23118
ENSG00000136811	6.95e-12	5.71e-14	-11.4	21.7488629	-2.67017541	4957
ENSG00000164219	6.98e-12	5.74e-14	-11.4	21.7432211	-2.82866021	5229
ENSG00000121579	7.16e-12	5.9e-14	-11.4	21.7162645	-3.29173997	80218
ENSG00000265808	7.21e-12	5.97e-14	-11.4	21.7056132	-1.7878848	9554
ENSG00000269386	7.21e-12	5.97e-14	11.4	21.7042843	1.88427064	100507567
ENSG00000154917	7.32e-12	6.08e-14	11.4	21.6868864	1.40832567	51560
ENSG00000088832	7.34e-12	6.11e-14	-11.4	21.6827527	-3.49169545	2280
ENSG00000103591	7.54e-12	6.3e-14	-11.4	21.65199	-1.81604735	79719
ENSG00000134250	7.7e-12	6.45e-14	-11.4	21.6280213	-3.3318633	4853
ENSG00000068796	7.7e-12	6.46e-14	-11.4	21.626379	-2.81455633	3796
ENSG00000175445	8.07e-12	6.79e-14	11.3	21.5776821	5.28471273	4023
ENSG00000057663	8.09e-12	6.83e-14	-11.3	21.5725693	-3.53477297	9474
ENSG00000257621	8.09e-12	6.83e-14	-11.3	21.5713516	-2.92014312	379025
ENSG00000115306	8.1e-12	6.86e-14	11.3	21.5673338	1.9525224	6711
ENSG00000101782	8.37e-12	7.14e-14	-11.3	21.5285776	-3.08152522	8780
ENSG00000165474	8.37e-12	7.15e-14	-11.3	21.5263019	-6.17254669	2706
ENSG00000203727	8.45e-12	7.25e-14	11.3	21.5128386	3.69920809	389432
ENSG00000105618	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000275885	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000276421	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000274651	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000277707	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000277953	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000274144	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000277154	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000274894	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000275117	8.45e-12	7.26e-14	-11.3	21.5112756	-2.59843624	26121
ENSG00000150867	8.5e-12	7.34e-14	-11.3	21.5011889	-4.72695064	5305
ENSG00000249346	8.5e-12	7.34e-14	11.3	21.5009982	0.88413773	100507584
ENSG00000122490	8.67e-12	7.5e-14	11.3	21.479047	1.24598679	80148
ENSG00000164080	8.75e-12	7.59e-14	11.3	21.467716	1.28672173	23132
ENSG00000117139	8.94e-12	7.76e-14	-11.3	21.4450128	-2.69672327	10765
ENSG00000119487	9.02e-12	7.86e-14	-11.3	21.4325743	-2.86110815	79109
ENSG00000161649	9.02e-12	7.87e-14	11.3	21.4313421	5.74975988	146894
ENSG00000090097	9.11e-12	7.97e-14	11.3	21.4194602	1.9339469	57060
ENSG00000134375	9.12e-12	7.99e-14	-11.3	21.4167327	-2.31706815	10440
ENSG00000140471	9.16e-12	8.04e-14	-11.3	21.4104114	-2.43915225	55180
ENSG00000160226	9.3e-12	8.2e-14	11.3	21.390973	1.53964289	755
ENSG00000120694	9.62e-12	8.53e-14	-11.3	21.3518192	-3.27650126	10808
ENSG00000163624	9.79e-12	8.7e-14	-11.2	21.3324513	-2.33689625	1040
ENSG00000110075	1.01e-11	9.04e-14	-11.2	21.2937639	-2.22778222	55291
ENSG00000166889	1.07e-11	9.62e-14	-11.2	21.2330161	-3.32376371	219988
ENSG00000112079	1.12e-11	1.01e-13	-11.2	21.1888411	-2.96015844	11329
ENSG00000015479	1.12e-11	1.01e-13	-11.2	21.1879514	-2.15381551	9782
ENSG00000280987	1.12e-11	1.01e-13	-11.2	21.1879514	-2.15381551	9782
ENSG00000168824	1.12e-11	1.02e-13	11.2	21.1785321	2.81930291	27065
ENSG00000147140	1.12e-11	1.02e-13	-11.2	21.1771756	-2.0375812	4841
ENSG00000115946	1.14e-11	1.04e-13	-11.2	21.1597024	-2.22257013	56902
ENSG00000188554	1.14e-11	1.04e-13	-11.2	21.153959	-3.06203722	4077
ENSG00000250151	1.15e-11	1.05e-13	-11.2	21.1463008	-3.96046057	100526693
ENSG00000241553	1.15e-11	1.05e-13	-11.2	21.1463008	-3.96046057	10093
ENSG00000101557	1.16e-11	1.06e-13	-11.2	21.1325346	-1.70079847	9097
ENSG00000160111	1.17e-11	1.07e-13	11.2	21.1258328	2.68427737	27151
ENSG00000157500	1.17e-11	1.08e-13	-11.2	21.1183067	-3.5196587	26060
ENSG00000135452	1.19e-11	1.1e-13	-11.2	21.0997449	-2.48799584	6302
ENSG00000143384	1.24e-11	1.15e-13	-11.1	21.0583775	-3.23065857	4170
ENSG00000163683	1.26e-11	1.17e-13	-11.1	21.0409956	-2.38761232	201895
ENSG00000169813	1.26e-11	1.17e-13	-11.1	21.0395527	-3.07812287	3185
ENSG00000122565	1.26e-11	1.17e-13	-11.1	21.0382974	-1.43866975	11335
ENSG00000102898	1.26e-11	1.17e-13	11.1	21.0347093	1.07980853	10204
ENSG00000087995	1.3e-11	1.21e-13	-11.1	21.0061131	-2.65050193	339175
ENSG00000165055	1.3e-11	1.21e-13	-11.1	21.0061131	-2.65050193	55798
ENSG00000143033	1.3e-11	1.22e-13	-11.1	20.997502	-1.53491484	22823
ENSG00000111481	1.38e-11	1.3e-13	-11.1	20.9360762	-2.95776325	22818
ENSG00000108256	1.38e-11	1.31e-13	-11.1	20.9297273	-1.42256401	57532
ENSG00000070214	1.38e-11	1.31e-13	-11.1	20.92788	-1.93568428	23446
ENSG00000136754	1.41e-11	1.34e-13	-11.1	20.9058769	-2.84740793	10006
ENSG00000205339	1.41e-11	1.34e-13	-11.1	20.9048077	-1.68312138	10527
ENSG00000120992	1.43e-11	1.36e-13	-11.1	20.8903657	-3.63057629	10434
ENSG00000125868	1.45e-11	1.39e-13	-11.1	20.8693756	-2.23169724	11034
ENSG00000162924	1.45e-11	1.39e-13	-11.1	20.8678595	-3.36626222	5966
ENSG00000186283	1.47e-11	1.41e-13	-11.1	20.8539997	-2.18299224	64222
ENSG00000138035	1.49e-11	1.43e-13	-11.1	20.8375838	-1.69663443	87178
ENSG00000178966	1.49e-11	1.43e-13	-11.1	20.8369404	-2.33729313	80010
ENSG00000183161	1.5e-11	1.45e-13	-11.1	20.828163	-1.98229278	2188
ENSG00000134352	1.53e-11	1.48e-13	-11	20.8056178	-2.79477806	3572
ENSG00000122741	1.53e-11	1.48e-13	-11	20.803468	-3.82577982	79269
ENSG00000085978	1.53e-11	1.48e-13	-11	20.8030712	-2.05046265	55054
ENSG00000281089	1.53e-11	1.48e-13	-11	20.8030712	-2.05046265	55054
ENSG00000166226	1.56e-11	1.52e-13	-11	20.7796252	-3.99507338	10576
ENSG00000164733	1.57e-11	1.54e-13	-11	20.7691467	-3.56704275	1508
ENSG00000285132	1.57e-11	1.54e-13	-11	20.7691467	-3.56704275	1508
ENSG00000101843	1.58e-11	1.55e-13	-11	20.7596274	-2.60759361	5716
ENSG00000112245	1.59e-11	1.56e-13	-11	20.7526464	-4.20806959	7803
ENSG00000164904	1.62e-11	1.6e-13	11	20.7277857	1.70547356	501
ENSG00000077721	1.63e-11	1.61e-13	-11	20.7233453	-1.95667431	7319
ENSG00000105438	1.64e-11	1.63e-13	-11	20.7117876	-4.06270963	10945
ENSG00000099860	1.65e-11	1.64e-13	-11	20.702831	-4.38652215	4616
ENSG00000165119	1.68e-11	1.68e-13	-11	20.6819471	-1.14442646	3190
ENSG00000117906	1.71e-11	1.72e-13	-11	20.6589364	-2.12879998	5955
ENSG00000146966	1.75e-11	1.76e-13	11	20.6336918	1.7285087	27147
ENSG00000166224	1.77e-11	1.78e-13	-11	20.6205322	-3.09834063	8879
ENSG00000055917	1.81e-11	1.83e-13	-11	20.5942382	-1.22132578	23369
ENSG00000197451	1.87e-11	1.9e-13	-11	20.5587326	-1.7419095	3182
ENSG00000138698	1.89e-11	1.93e-13	-11	20.5422917	-3.67341751	5910
ENSG00000163785	1.89e-11	1.93e-13	-11	20.5418743	-2.29921498	6259
ENSG00000131375	1.92e-11	1.97e-13	-10.9	20.5243716	-3.27598397	23473
ENSG00000113615	1.92e-11	1.97e-13	-10.9	20.5234542	-2.54039196	10802
ENSG00000108179	1.92e-11	1.97e-13	-10.9	20.5215825	-4.14382223	10105
ENSG00000182220	1.92e-11	1.98e-13	-10.9	20.519531	-3.64329491	10159
ENSG00000196843	1.93e-11	2e-13	10.9	20.5088704	2.20971989	10865
ENSG00000151778	1.93e-11	2e-13	10.9	20.5081596	1.13429763	387923
ENSG00000109046	1.94e-11	2.01e-13	-10.9	20.5019666	-3.57705085	26118
ENSG00000115464	1.99e-11	2.07e-13	-10.9	20.4731135	-2.79160366	9736
ENSG00000035687	2e-11	2.09e-13	-10.9	20.4654708	-2.11026304	159
ENSG00000184811	2.02e-11	2.11e-13	10.9	20.4550087	4.77654045	286753
ENSG00000280938	2.02e-11	2.11e-13	10.9	20.4550087	4.77654045	286753
ENSG00000113300	2.02e-11	2.12e-13	-10.9	20.4515488	-1.57796261	57472
ENSG00000015171	2.02e-11	2.13e-13	-10.9	20.4463072	-3.11972507	10771
ENSG00000168309	2.02e-11	2.13e-13	10.9	20.4458548	3.73017415	11170
ENSG00000104549	2.03e-11	2.13e-13	-10.9	20.4432443	-3.436287	6713
ENSG00000101745	2.07e-11	2.18e-13	-10.9	20.4202802	-2.6084061099999998	23253
ENSG00000153130	2.11e-11	2.23e-13	-10.9	20.3996156	-3.16873635	60592
ENSG00000007216	2.19e-11	2.33e-13	10.9	20.3573897	2.57563484	9058
ENSG00000079337	2.2e-11	2.33e-13	10.9	20.3547447	3.69281223	10411
ENSG00000101079	2.23e-11	2.38e-13	-10.9	20.3367009	-3.06316604	57446
ENSG00000076555	2.24e-11	2.39e-13	10.9	20.3326276	3.9660145	32
ENSG00000021826	2.25e-11	2.4e-13	10.9	20.3258855	1.924044	1373
ENSG00000185499	2.26e-11	2.42e-13	-10.9	20.3172127	-4.17223596	4582
ENSG00000164342	2.26e-11	2.42e-13	10.9	20.3171684	0.7700344	7098
ENSG00000135424	2.26e-11	2.43e-13	10.9	20.316227	3.52532723	3679
ENSG00000077549	2.3e-11	2.48e-13	-10.9	20.2964115	-2.35708558	832
ENSG00000162191	2.3e-11	2.48e-13	10.9	20.2955189	1.3113941	51035
ENSG00000167645	2.3e-11	2.5e-13	-10.9	20.2884222	-2.57493556	90522
ENSG00000156858	2.3e-11	2.5e-13	-10.9	20.2883908	-2.55346208	78994
ENSG00000165775	2.31e-11	2.51e-13	10.9	20.2829754	2.27065717	65991
ENSG00000046604	2.34e-11	2.54e-13	-10.8	20.2701733	-4.48345868	1829
ENSG00000124198	2.36e-11	2.56e-13	-10.8	20.261515	-3.59065284	10564
ENSG00000127946	2.42e-11	2.64e-13	-10.8	20.2330132	-3.16297225	3092
ENSG00000279579	2.5e-11	2.74e-13	10.8	20.1957272	2.01464807	101930100
ENSG00000132612	2.59e-11	2.86e-13	10.8	20.1545073	1.29405507	27183
ENSG00000153187	2.69e-11	2.97e-13	-10.8	20.1142494	-1.35737923	3192
ENSG00000180264	2.69e-11	2.98e-13	10.8	20.113747	1.62749736	347088
ENSG00000183576	2.72e-11	3.02e-13	10.8	20.0990044	0.60277124	84193
ENSG00000143401	2.72e-11	3.03e-13	-10.8	20.0974623	-4.79766254	81611
ENSG00000139163	2.75e-11	3.07e-13	-10.8	20.08445	-3.65501111	55500
ENSG00000187555	2.77e-11	3.1e-13	10.8	20.0728923	1.13228131	7874
ENSG00000120805	2.77e-11	3.11e-13	-10.8	20.0716229	-1.68737037	400
ENSG00000235098	2.9e-11	3.26e-13	10.8	20.0238296	1.48208687	441869
ENSG00000198483	2.93e-11	3.3e-13	10.8	20.0123121	3.15839663	148741
ENSG00000011422	2.99e-11	3.38e-13	-10.7	19.9865366	-3.88927436	5329
ENSG00000104897	3.01e-11	3.41e-13	10.7	19.9787642	2.02788832	8175
ENSG00000130940	3.08e-11	3.49e-13	-10.7	19.9561866	-3.25858189	54897
ENSG00000269293	3.1e-11	3.53e-13	10.7	19.9451158	0.97277264	100129195
ENSG00000283958	3.1e-11	3.53e-13	-10.7	19.9439124	-4.67560587	100302143
ENSG00000221420	3.1e-11	3.53e-13	-10.7	19.9439124	-4.67560587	677847
ENSG00000263776	3.1e-11	3.53e-13	-10.7	19.9439124	-4.67560587	619568
ENSG00000238942	3.1e-11	3.53e-13	-10.7	19.9439124	-4.67560587	619567
ENSG00000200320	3.1e-11	3.53e-13	-10.7	19.9439124	-4.67560587	6043
ENSG00000156976	3.1e-11	3.53e-13	-10.7	19.9439124	-4.67560587	1974
ENSG00000095787	3.19e-11	3.65e-13	-10.7	19.9114137	-4.22214412	51322
ENSG00000007392	3.26e-11	3.74e-13	-10.7	19.8885226	-2.75910245	55692
ENSG00000151725	3.26e-11	3.74e-13	-10.7	19.8883002	-3.28480913	79682
ENSG00000173467	3.33e-11	3.83e-13	-10.7	19.8634542	-5.06376036	155465
ENSG00000131508	3.33e-11	3.83e-13	-10.7	19.8625405	-1.1382805	7322
ENSG00000205763	3.35e-11	3.86e-13	10.7	19.8553009	1.10018209	441212
ENSG00000180370	3.35e-11	3.87e-13	-10.7	19.8540398	-2.9735367	5062
ENSG00000100697	3.35e-11	3.88e-13	-10.7	19.8517657	-4.08904863	23405
ENSG00000163697	3.44e-11	4e-13	10.7	19.8202416	1.60580798	323
ENSG00000141040	3.44e-11	4.01e-13	10.7	19.8192413	1.15155389	57336
ENSG00000168724	3.48e-11	4.05e-13	-10.7	19.8085802	-1.31619242	134218
ENSG00000253729	3.5e-11	4.09e-13	-10.7	19.79872	-3.41254465	5591
ENSG00000141646	3.51e-11	4.1e-13	10.7	19.7964081	1.55193997	4089
ENSG00000075914	3.53e-11	4.13e-13	10.7	19.7881995	4.23090043	23016
ENSG00000163815	3.53e-11	4.13e-13	10.7	19.7881995	4.23090043	7123
ENSG00000186951	3.54e-11	4.15e-13	10.7	19.7845528	1.21645521	5465
ENSG00000205208	3.63e-11	4.26e-13	10.7	19.7579261	1.15066008	201725
ENSG00000196683	3.63e-11	4.26e-13	10.7	19.7579261	1.15066008	54543
ENSG00000147862	3.68e-11	4.34e-13	10.7	19.7404122	2.94685625	4781
ENSG00000135392	3.7e-11	4.37e-13	-10.7	19.7331106	-1.77068036	85406
ENSG00000135387	3.85e-11	4.55e-13	-10.6	19.6921848	-2.01352674	4076
ENSG00000109610	3.85e-11	4.56e-13	10.6	19.691368	3.64567279	6649
ENSG00000229807	3.93e-11	4.66e-13	-10.6	19.6693984	-4.07467137	7503
ENSG00000106080	3.99e-11	4.75e-13	-10.6	19.6496833	-2.77281567	55033
ENSG00000069275	4e-11	4.77e-13	-10.6	19.6455857	-2.92492335	64710
ENSG00000105983	4e-11	4.79e-13	-10.6	19.6418781	-2.57162697	64327
ENSG00000198176	4.02e-11	4.82e-13	-10.6	19.6364399	-1.87857261	7027
ENSG00000051620	4.12e-11	4.95e-13	10.6	19.6102416	1.23735388	23593
ENSG00000140545	4.19e-11	5.05e-13	10.6	19.5899126	2.72887691	4240
ENSG00000153317	4.25e-11	5.14e-13	-10.6	19.5724286	-2.03451862	50807
ENSG00000166477	4.32e-11	5.24e-13	-10.6	19.5537734	-2.69852362	123169
ENSG00000138069	4.32e-11	5.24e-13	-10.6	19.5528065	-3.90841232	5861
ENSG00000162704	4.36e-11	5.29e-13	-10.6	19.5435556	-2.66025236	10092
ENSG00000156170	4.38e-11	5.34e-13	-10.6	19.5340009	-2.96744794	137682
ENSG00000166619	4.46e-11	5.44e-13	10.6	19.5161907	1.29335762	10904
ENSG00000044115	4.47e-11	5.47e-13	-10.6	19.5097147	-3.53569724	1495
ENSG00000153914	4.65e-11	5.71e-13	-10.6	19.4681381	-2.68387246	140890
ENSG00000011485	4.66e-11	5.73e-13	-10.6	19.463753	-2.14652543	5536
ENSG00000117616	4.71e-11	5.79e-13	-10.5	19.4531495	-3.65966451	57035
ENSG00000163444	4.81e-11	5.92e-13	-10.5	19.4311969	-1.59848221	92703
ENSG00000101966	4.87e-11	6.02e-13	-10.5	19.415529	-1.99642618	331
ENSG00000174579	4.9e-11	6.07e-13	-10.5	19.4067839	-1.39230712	55167
ENSG00000165416	5.06e-11	6.2800000000000005e-13	10.5	19.3732503	1.6961925899999999	10910
ENSG00000142864	5.18e-11	6.45e-13	-10.5	19.3474597	-1.38338489	26135
ENSG00000144747	5.37e-11	6.69e-13	-10.5	19.3112108	-2.25736934	7110
ENSG00000143543	5.37e-11	6.69e-13	-10.5	19.3102006	-1.21561007	10899
ENSG00000197766	5.4e-11	6.74e-13	10.5	19.3032013	4.77413831	1675
ENSG00000274619	5.4e-11	6.74e-13	10.5	19.3032013	4.77413831	1675
ENSG00000018189	5.43e-11	6.81e-13	-10.5	19.2927541	-3.46565814	22902
ENSG00000152944	5.43e-11	6.81e-13	-10.5	19.2923786	-2.48058934	9412
ENSG00000128262	5.49e-11	6.9e-13	10.5	19.2803751	1.80646548	29774
ENSG00000115042	5.51e-11	6.94e-13	10.5	19.2748706	1.56353325	51011
ENSG00000160191	5.51e-11	6.94e-13	10.5	19.2740095	3.29306171	5152
ENSG00000143742	5.57e-11	7.05e-13	-10.5	19.2593045	-2.01111708	6726
ENSG00000113161	5.74e-11	7.29e-13	-10.5	19.2253506	-2.55460381	3156
ENSG00000006327	5.81e-11	7.39e-13	-10.5	19.211555	-3.3542736	51330
ENSG00000100926	5.81e-11	7.4e-13	-10.5	19.2103931	-2.35580354	10548
ENSG00000285465	5.81e-11	7.4e-13	-10.5	19.2103931	-2.35580354	10548
ENSG00000103353	5.85e-11	7.46e-13	-10.5	19.2026059	-1.77598416	56061
ENSG00000187288	5.93e-11	7.58e-13	10.5	19.1872706	5.282561	63924
ENSG00000148795	5.95e-11	7.6e-13	10.4	19.1836945	1.16925	1586
ENSG00000154473	5.95e-11	7.62e-13	-10.4	19.1813672	-2.61748938	9184
ENSG00000163320	5.97e-11	7.66e-13	-10.4	19.176221	-3.24650134	8545
ENSG00000153291	5.97e-11	7.68e-13	10.4	19.1735134	2.90900526	9481
ENSG00000143727	6.07e-11	7.82e-13	-10.4	19.1562413	-1.67777893	52
ENSG00000126878	6.07e-11	7.84e-13	10.4	19.1539282	4.75487463	83543
ENSG00000151458	6.13e-11	7.93e-13	-10.4	19.1418097	-2.2512261	57182
ENSG00000039560	6.14e-11	7.95e-13	-10.4	19.1394787	-1.95604207	26064
ENSG00000085831	6.17e-11	8e-13	-10.4	19.1328545	-3.26598798	22996
ENSG00000068912	6.17e-11	8.02e-13	-10.4	19.1311474	-1.49178569	27248
ENSG00000162849	6.27e-11	8.16e-13	-10.4	19.1136423	-4.47823737	55083
ENSG00000281216	6.27e-11	8.16e-13	-10.4	19.1136423	-4.47823737	55083
ENSG00000130731	6.29e-11	8.2e-13	-10.4	19.1093318	-3.6343509	84326
ENSG00000104447	6.31e-11	8.23e-13	-10.4	19.1047723	-4.51941299	7227
ENSG00000103769	6.33e-11	8.27e-13	-10.4	19.1007478	-1.4500606	8766
ENSG00000157654	6.5e-11	8.51e-13	10.4	19.0714667	2.23272678	445815
ENSG00000241978	6.5e-11	8.51e-13	10.4	19.0714667	2.23272678	445815
ENSG00000243444	6.5e-11	8.51e-13	10.4	19.0714667	2.23272678	445815
ENSG00000126953	6.51e-11	8.55e-13	10.4	19.0670472	1.34049176	1678
ENSG00000106771	6.51e-11	8.56e-13	-10.4	19.066068	-3.78071556	23731
ENSG00000111605	6.64e-11	8.77e-13	-10.4	19.0416216	-0.96603638	11052
ENSG00000172765	6.64e-11	8.78e-13	-10.4	19.0412692	-1.71674664	23023
ENSG00000117620	6.64e-11	8.78e-13	-10.4	19.0411054	-2.80063637	23443
ENSG00000159592	6.67e-11	8.84e-13	-10.4	19.0345503	-1.61986085	60313
ENSG00000136888	6.88e-11	9.16e-13	-10.4	18.9991002	-2.40117793	9550
ENSG00000013561	6.97e-11	9.31e-13	-10.4	18.9833504	-2.56130337	9604
ENSG00000163558	6.97e-11	9.31e-13	-10.4	18.9824412	-2.58060819	5584
ENSG00000270757	7e-11	9.37e-13	-10.4	18.9764304	-2.00515829	100529241
ENSG00000115540	7e-11	9.37e-13	-10.4	18.9764304	-2.00515829	25843
ENSG00000174697	7.06e-11	9.48e-13	10.4	18.9645029	6.77803451	3952
ENSG00000165983	7.08e-11	9.54e-13	-10.4	18.9584137	-3.92075164	9317
ENSG00000138207	7.08e-11	9.55e-13	10.4	18.9579594	6.73478228	5950
ENSG00000255084	7.08e-11	9.55e-13	10.4	18.9576867	1.01231383	101928896
ENSG00000034693	7.34e-11	9.95e-13	10.4	18.9167592	1.15833106	8504
ENSG00000078369	7.44e-11	1.01e-12	-10.3	18.9022672	-3.11438303	2782
ENSG00000170340	7.45e-11	1.01e-12	-10.3	18.9002473	-3.1849515	10678
ENSG00000151623	7.5e-11	1.02e-12	10.3	18.891081	2.52401614	4306
ENSG00000143418	7.6e-11	1.04e-12	-10.3	18.8771869	-2.64764467	29956
ENSG00000140443	7.63e-11	1.04e-12	-10.3	18.8719344	-2.78825806	3480
ENSG00000197622	7.68e-11	1.05e-12	-10.3	18.8645199	-3.3021577	56882
ENSG00000157303	7.84e-11	1.07e-12	-10.3	18.8423978	-4.7993084	203328
ENSG00000162889	8.03e-11	1.1e-12	-10.3	18.8176683	-3.08475464	9261
ENSG00000136937	8.13e-11	1.12e-12	-10.3	18.8032352	-2.23435933	4686
