geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0048705	skeletal system morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048705	182	17	7.437731196054254	2.2856432360742707	0.001262822568733446	0.01325184177065962	654;2296;3199;3200;3201;3202;3203;3204;4147;5212;6422;6939;7048;56603;60529;130497;158326	ENSG00000003137;ENSG00000052850;ENSG00000054598;ENSG00000104332;ENSG00000105996;ENSG00000105997;ENSG00000106004;ENSG00000106006;ENSG00000122592;ENSG00000125878;ENSG00000132561;ENSG00000143867;ENSG00000153162;ENSG00000163513;ENSG00000164946;ENSG00000197576;ENSG00000205221
GO:0021700	developmental maturation	http://amigo.geneontology.org/amigo/term/GO:0021700	200	18	8.173330984675005	2.2022844827586208	0.0014069697223814126	0.01458444224419757	650;1028;1672;1910;3202;5649;5745;6366;6376;8854;9378;30812;53335;54763;55612;57030;152015;163175	ENSG00000005513;ENSG00000006210;ENSG00000065371;ENSG00000101311;ENSG00000104888;ENSG00000106004;ENSG00000114547;ENSG00000119866;ENSG00000125845;ENSG00000128918;ENSG00000129757;ENSG00000136160;ENSG00000137077;ENSG00000153902;ENSG00000160801;ENSG00000164825;ENSG00000179915;ENSG00000189056
GO:0071241	cellular response to inorganic substance	http://amigo.geneontology.org/amigo/term/GO:0071241	154	15	6.293464858199754	2.383424764890282	0.0015810978128170117	0.0161919655529453	358;654;1906;1956;2167;2353;3777;4499;4501;5621;6263;6331;8644;22871;90019	ENSG00000078401;ENSG00000146648;ENSG00000149043;ENSG00000153162;ENSG00000169760;ENSG00000170323;ENSG00000170345;ENSG00000171303;ENSG00000171867;ENSG00000183873;ENSG00000187193;ENSG00000196139;ENSG00000198838;ENSG00000205364;ENSG00000240583
GO:0030856	regulation of epithelial cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0030856	109	12	4.454465386647878	2.6939259727934193	0.0016155775326749389	0.016348105985401165	654;857;1028;2296;3204;7122;7538;8626;8842;55897;84913;130497	ENSG00000007062;ENSG00000054598;ENSG00000073282;ENSG00000105974;ENSG00000122592;ENSG00000128016;ENSG00000129757;ENSG00000143867;ENSG00000153162;ENSG00000166823;ENSG00000168874;ENSG00000184113
GO:0006836	neurotransmitter transport	http://amigo.geneontology.org/amigo/term/GO:0006836	187	17	7.642064470671129	2.2245297805642634	0.0016964445899316782	0.01681809970528876	358;1268;1813;1906;2670;2824;6530;6623;6854;8676;9378;9899;11254;22871;55117;57030;90019	ENSG00000046653;ENSG00000072041;ENSG00000078401;ENSG00000103546;ENSG00000104888;ENSG00000118432;ENSG00000131095;ENSG00000135604;ENSG00000149043;ENSG00000149295;ENSG00000157152;ENSG00000169760;ENSG00000173267;ENSG00000179915;ENSG00000185518;ENSG00000240583;ENSG00000268104
GO:0006898	receptor-mediated endocytosis	http://amigo.geneontology.org/amigo/term/GO:0006898	220	19	8.990664083142505	2.11330329153605	0.001701595970182157	0.01681809970528876	133;154;857;858;948;1813;2348;4908;5168;6366;7048;7436;8492;23237;26045;55576;64129;84171;286133	ENSG00000105971;ENSG00000105974;ENSG00000110195;ENSG00000135218;ENSG00000136011;ENSG00000136960;ENSG00000137077;ENSG00000138131;ENSG00000142910;ENSG00000146006;ENSG00000147852;ENSG00000148926;ENSG00000149295;ENSG00000163513;ENSG00000164099;ENSG00000168079;ENSG00000169252;ENSG00000185652;ENSG00000198576
GO:0007626	locomotory behavior	http://amigo.geneontology.org/amigo/term/GO:0007626	140	14	5.721331689272503	2.4469827586206896	0.0017454668129200934	0.017053411390598613	220;1813;1958;3084;4909;6623;8322;10752;23284;55084;57144;57561;84152;163175	ENSG00000101349;ENSG00000112320;ENSG00000113369;ENSG00000120738;ENSG00000131771;ENSG00000134121;ENSG00000149295;ENSG00000150471;ENSG00000153902;ENSG00000157168;ENSG00000173267;ENSG00000174804;ENSG00000184254;ENSG00000225950
GO:0050900	leukocyte migration	http://amigo.geneontology.org/amigo/term/GO:0050900	309	24	12.627796371322882	1.9005691329092735	0.001939730820755714	0.018736036336844963	301;347;653;857;1906;1908;1910;2277;2919;2920;2921;3204;3815;5627;5734;6358;6366;6376;6403;8793;51378;56477;58494;90865	ENSG00000006210;ENSG00000078401;ENSG00000081041;ENSG00000101280;ENSG00000105974;ENSG00000112175;ENSG00000122592;ENSG00000124205;ENSG00000135046;ENSG00000136160;ENSG00000137033;ENSG00000137077;ENSG00000151882;ENSG00000154721;ENSG00000157404;ENSG00000163734;ENSG00000163739;ENSG00000165197;ENSG00000171522;ENSG00000173530;ENSG00000174175;ENSG00000184500;ENSG00000189058;ENSG00000276409
GO:0051271	negative regulation of cellular component movement	http://amigo.geneontology.org/amigo/term/GO:0051271	257	21	10.502730315307382	1.9994800751375283	0.001981297472635868	0.018761278309206982	347;653;1813;2247;3084;3204;3868;4223;5734;6366;6376;6422;7049;7481;9104;9314;51378;56477;56920;90865;223117	ENSG00000006210;ENSG00000010319;ENSG00000069702;ENSG00000085741;ENSG00000101280;ENSG00000104332;ENSG00000106511;ENSG00000112175;ENSG00000122592;ENSG00000130988;ENSG00000136826;ENSG00000137033;ENSG00000137077;ENSG00000138685;ENSG00000149295;ENSG00000151882;ENSG00000153993;ENSG00000157168;ENSG00000171522;ENSG00000186832;ENSG00000189058
GO:0071875	adrenergic receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0071875	14	4	0.5721331689272503	6.991379310344827	0.0019872412145922613	0.018761278309206982	151;154;1813;57561	ENSG00000113369;ENSG00000149295;ENSG00000169252;ENSG00000274286
GO:0009636	response to toxic substance	http://amigo.geneontology.org/amigo/term/GO:0009636	382	28	15.61106218072926	1.7935999277847985	0.002008560383691571	0.018761278309206982	117;301;358;948;1268;1813;1906;1958;2353;2904;3779;3934;4233;4353;4499;4501;5021;6327;6649;7732;9104;9314;11185;11254;50506;64757;84152;140803	ENSG00000005381;ENSG00000078401;ENSG00000078549;ENSG00000105976;ENSG00000109610;ENSG00000118432;ENSG00000119121;ENSG00000120738;ENSG00000128482;ENSG00000130988;ENSG00000131771;ENSG00000135046;ENSG00000135218;ENSG00000136826;ENSG00000140279;ENSG00000145936;ENSG00000148346;ENSG00000149295;ENSG00000149575;ENSG00000170345;ENSG00000180914;ENSG00000186205;ENSG00000187193;ENSG00000205364;ENSG00000240583;ENSG00000241644;ENSG00000268104;ENSG00000273079
GO:0015850	organic hydroxy compound transport	http://amigo.geneontology.org/amigo/term/GO:0015850	158	15	6.456931477893254	2.3230848974247054	0.0020393951528099308	0.01884223782487436	151;358;654;857;948;1268;1813;2824;3745;5021;6530;6623;9194;90019;104909134	ENSG00000046653;ENSG00000103546;ENSG00000105974;ENSG00000118432;ENSG00000118596;ENSG00000120088;ENSG00000135218;ENSG00000149043;ENSG00000149295;ENSG00000153162;ENSG00000158445;ENSG00000173267;ENSG00000180914;ENSG00000240583;ENSG00000274286
GO:0048706	embryonic skeletal system development	http://amigo.geneontology.org/amigo/term/GO:0048706	98	11	4.0049321824907524	2.7466133004926108	0.0021368372336076913	0.019402405948960186	3199;3200;3201;3202;3203;3204;3205;7048;7481;60529;130497	ENSG00000052850;ENSG00000078399;ENSG00000085741;ENSG00000105996;ENSG00000105997;ENSG00000106004;ENSG00000106006;ENSG00000122592;ENSG00000143867;ENSG00000163513;ENSG00000197576
GO:0048645	animal organ formation	http://amigo.geneontology.org/amigo/term/GO:0048645	45	7	1.838999471551876	3.806417624521073	0.002145677834355597	0.019402405948960186	2246;2348;3200;4909;7048;8626;55897	ENSG00000073282;ENSG00000105997;ENSG00000110195;ENSG00000113578;ENSG00000163513;ENSG00000166823;ENSG00000225950
GO:0071772	response to BMP	http://amigo.geneontology.org/amigo/term/GO:0071772	113	12	4.617932006341378	2.598565761367104	0.0022001443378626417	0.019685501970349954	650;653;654;1958;2719;6422;7049;8200;25928;56963;168667;286204	ENSG00000069702;ENSG00000104332;ENSG00000112175;ENSG00000120738;ENSG00000125845;ENSG00000125965;ENSG00000147257;ENSG00000148204;ENSG00000153162;ENSG00000164619;ENSG00000171243;ENSG00000182175
GO:0038179	neurotrophin signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0038179	34	6	1.3894662673947509	4.318204868154158	0.002288137460542572	0.019990031568151666	4804;4908;4909;4915;9001;10253	ENSG00000064300;ENSG00000136158;ENSG00000148053;ENSG00000173805;ENSG00000185652;ENSG00000225950
GO:0045103	intermediate filament-based process	http://amigo.geneontology.org/amigo/term/GO:0045103	34	6	1.3894662673947509	4.318204868154158	0.002288137460542572	0.019990031568151666	667;2670;3861;3868;5317;23336	ENSG00000081277;ENSG00000131095;ENSG00000151914;ENSG00000182253;ENSG00000186832;ENSG00000186847
GO:0099565	chemical synaptic transmission, postsynaptic	http://amigo.geneontology.org/amigo/term/GO:0099565	71	9	2.9015324995596266	3.1018091306459445	0.002304733051386898	0.019990031568151666	154;1813;2904;5649;9378;22871;57030;266743;441509	ENSG00000104888;ENSG00000149295;ENSG00000169252;ENSG00000169760;ENSG00000174576;ENSG00000179915;ENSG00000188828;ENSG00000189056;ENSG00000273079
GO:0010038	response to metal ion	http://amigo.geneontology.org/amigo/term/GO:0010038	262	21	10.707063589924257	1.9613220584364304	0.0025012881845791757	0.02138726849162731	358;654;857;1813;1906;1956;2167;2353;3777;3779;3815;3861;4499;4501;5621;6263;6331;6649;8644;22871;90019	ENSG00000078401;ENSG00000105974;ENSG00000109610;ENSG00000145936;ENSG00000146648;ENSG00000149043;ENSG00000149295;ENSG00000153162;ENSG00000157404;ENSG00000169760;ENSG00000170323;ENSG00000170345;ENSG00000171303;ENSG00000171867;ENSG00000183873;ENSG00000186847;ENSG00000187193;ENSG00000196139;ENSG00000198838;ENSG00000205364;ENSG00000240583
GO:0035265	organ growth	http://amigo.geneontology.org/amigo/term/GO:0035265	130	13	5.312665140038753	2.4469827586206896	0.002516149234309095	0.02138726849162731	32;1906;2247;2296;3953;4147;4921;5212;5629;7048;7049;10253;55897	ENSG00000054598;ENSG00000069702;ENSG00000076555;ENSG00000078401;ENSG00000116678;ENSG00000117707;ENSG00000132561;ENSG00000136158;ENSG00000138685;ENSG00000162733;ENSG00000163513;ENSG00000166823;ENSG00000205221
GO:0061564	axon development	http://amigo.geneontology.org/amigo/term/GO:0061564	407	29	16.632728553813635	1.7435503685503684	0.0025582064775572233	0.021529460454689505	347;1268;1813;1959;2047;2348;3199;4147;4684;4781;4804;4915;5063;5354;5649;5803;7436;9314;9378;10752;11202;55118;56920;56963;64221;84570;91653;223117;347733	ENSG00000010319;ENSG00000064300;ENSG00000077264;ENSG00000095713;ENSG00000105996;ENSG00000106278;ENSG00000110195;ENSG00000118432;ENSG00000122877;ENSG00000123560;ENSG00000129455;ENSG00000132561;ENSG00000134121;ENSG00000136826;ENSG00000137285;ENSG00000144857;ENSG00000147852;ENSG00000147862;ENSG00000148053;ENSG00000149294;ENSG00000149295;ENSG00000153993;ENSG00000154134;ENSG00000154928;ENSG00000179915;ENSG00000182175;ENSG00000188517;ENSG00000189056;ENSG00000189058
GO:0097305	response to alcohol	http://amigo.geneontology.org/amigo/term/GO:0097305	163	15	6.661264752510129	2.251824624497567	0.0027627474967848453	0.023022895806540378	117;1268;1813;2353;2904;3779;5734;5737;6366;6422;7048;7049;8644;9314;266743	ENSG00000069702;ENSG00000078549;ENSG00000104332;ENSG00000118432;ENSG00000122420;ENSG00000136826;ENSG00000137077;ENSG00000145936;ENSG00000149295;ENSG00000163513;ENSG00000170345;ENSG00000171522;ENSG00000174576;ENSG00000196139;ENSG00000273079
GO:0015711	organic anion transport	http://amigo.geneontology.org/amigo/term/GO:0015711	318	24	12.995596265633258	1.8467794404684448	0.002824701779360228	0.023310645752001886	32;301;358;762;948;1813;1906;2167;2348;4828;4915;4948;5321;9058;9194;10991;11254;28231;28965;55117;57030;84889;130497;162515	ENSG00000007216;ENSG00000072041;ENSG00000076555;ENSG00000078401;ENSG00000101187;ENSG00000104044;ENSG00000104888;ENSG00000110195;ENSG00000113396;ENSG00000116711;ENSG00000118596;ENSG00000135046;ENSG00000135218;ENSG00000143867;ENSG00000148053;ENSG00000149295;ENSG00000165349;ENSG00000167434;ENSG00000170323;ENSG00000174326;ENSG00000188338;ENSG00000197696;ENSG00000240583;ENSG00000268104
GO:0002237	response to molecule of bacterial origin	http://amigo.geneontology.org/amigo/term/GO:0002237	248	20	10.134930420997007	1.9733731924360398	0.002924086886298527	0.023898787051478347	133;654;948;1268;1511;1906;1910;2353;2919;2920;2921;3934;4353;5734;5737;6376;6403;6590;7035;7538	ENSG00000003436;ENSG00000005381;ENSG00000006210;ENSG00000078401;ENSG00000081041;ENSG00000100448;ENSG00000118432;ENSG00000122420;ENSG00000124107;ENSG00000128016;ENSG00000135218;ENSG00000136160;ENSG00000148346;ENSG00000148926;ENSG00000153162;ENSG00000163734;ENSG00000163739;ENSG00000170345;ENSG00000171522;ENSG00000174175
GO:1901571	fatty acid derivative transport	http://amigo.geneontology.org/amigo/term/GO:1901571	25	5	1.0216663730843756	4.893965517241379	0.003007232512270308	0.02434426319456916	301;1813;1906;4828;5321	ENSG00000078401;ENSG00000116711;ENSG00000135046;ENSG00000149295;ENSG00000197696
GO:0051346	negative regulation of hydrolase activity	http://amigo.geneontology.org/amigo/term/GO:0051346	302	23	12.341729786859258	1.863596140671386	0.0030619226348383988	0.024553153203892817	301;358;1475;2719;3953;4804;5268;5627;6590;7035;9104;9314;10253;27328;51129;80760;83987;84152;94274;221476;286204;653145;728113	ENSG00000003436;ENSG00000064300;ENSG00000102290;ENSG00000116678;ENSG00000121552;ENSG00000123243;ENSG00000124107;ENSG00000130988;ENSG00000131771;ENSG00000135046;ENSG00000136158;ENSG00000136826;ENSG00000147257;ENSG00000148204;ENSG00000164530;ENSG00000167641;ENSG00000167772;ENSG00000169515;ENSG00000184500;ENSG00000206075;ENSG00000240583;ENSG00000264230;ENSG00000265190
GO:0040013	negative regulation of locomotion	http://amigo.geneontology.org/amigo/term/GO:0040013	267	21	10.911396864541132	1.9245931809376209	0.00313206741816785	0.02488090939666049	347;653;1813;2247;3084;3204;3868;4223;5734;6366;6376;6422;7481;9104;9314;51378;56477;56920;57561;90865;223117	ENSG00000006210;ENSG00000010319;ENSG00000085741;ENSG00000101280;ENSG00000104332;ENSG00000106511;ENSG00000112175;ENSG00000113369;ENSG00000122592;ENSG00000130988;ENSG00000136826;ENSG00000137033;ENSG00000137077;ENSG00000138685;ENSG00000149295;ENSG00000151882;ENSG00000153993;ENSG00000157168;ENSG00000171522;ENSG00000186832;ENSG00000189058
GO:0006959	humoral immune response	http://amigo.geneontology.org/amigo/term/GO:0006959	104	11	4.250132112031003	2.588154840848806	0.0034189898992449397	0.026664240172669513	1511;1672;2919;2920;2921;3934;5627;5650;6590;25818;84659	ENSG00000081041;ENSG00000100448;ENSG00000124107;ENSG00000148346;ENSG00000163734;ENSG00000163739;ENSG00000164825;ENSG00000165799;ENSG00000167754;ENSG00000169035;ENSG00000184500
GO:0030900	forebrain development	http://amigo.geneontology.org/amigo/term/GO:0030900	269	21	10.99313017438788	1.9102839379566723	0.0034192966809658554	0.026664240172669513	220;306;358;554;650;1813;1956;3084;3400;4781;4915;5021;5629;5649;6331;6751;8854;9001;50506;55118;139411	ENSG00000095713;ENSG00000117707;ENSG00000125845;ENSG00000126895;ENSG00000128918;ENSG00000138772;ENSG00000139874;ENSG00000140279;ENSG00000146648;ENSG00000147862;ENSG00000148053;ENSG00000149295;ENSG00000157168;ENSG00000165186;ENSG00000172201;ENSG00000173805;ENSG00000180914;ENSG00000183873;ENSG00000184254;ENSG00000189056;ENSG00000240583
GO:0015893	drug transport	http://amigo.geneontology.org/amigo/term/GO:0015893	135	13	5.516998414655628	2.356353767560664	0.003501522474370633	0.02705721912013671	358;1268;1813;1906;2348;6530;6623;8322;10991;57030;84889;90019;340273	ENSG00000004846;ENSG00000078401;ENSG00000103546;ENSG00000104888;ENSG00000110195;ENSG00000118432;ENSG00000149043;ENSG00000149295;ENSG00000165349;ENSG00000173267;ENSG00000174804;ENSG00000188338;ENSG00000240583
GO:0035249	synaptic transmission, glutamatergic	http://amigo.geneontology.org/amigo/term/GO:0035249	62	8	2.5337326052492517	3.1573971078976637	0.0035620066914595627	0.027276627817483138	1268;1813;1956;5021;5649;9378;22871;57030	ENSG00000104888;ENSG00000118432;ENSG00000146648;ENSG00000149295;ENSG00000169760;ENSG00000179915;ENSG00000180914;ENSG00000189056
GO:0048511	rhythmic process	http://amigo.geneontology.org/amigo/term/GO:0048511	201	17	8.21419763959838	2.0695874077886427	0.003623463215568612	0.027499497618154643	301;1813;1956;1958;1959;1960;3131;3400;4804;4915;5021;5187;5629;5730;8322;9510;22871	ENSG00000064300;ENSG00000107317;ENSG00000108924;ENSG00000117707;ENSG00000120738;ENSG00000122877;ENSG00000135046;ENSG00000146648;ENSG00000148053;ENSG00000149295;ENSG00000154734;ENSG00000169760;ENSG00000172201;ENSG00000174804;ENSG00000179094;ENSG00000179388;ENSG00000180914
GO:0007498	mesoderm development	http://amigo.geneontology.org/amigo/term/GO:0007498	91	10	3.718865598027127	2.688992042440318	0.00391315868016795	0.029435264408342984	660;2296;4232;6939;7481;8626;9314;55897;130497;286204	ENSG00000054598;ENSG00000073282;ENSG00000085741;ENSG00000102010;ENSG00000106484;ENSG00000125878;ENSG00000136826;ENSG00000143867;ENSG00000148204;ENSG00000166823
GO:0090596	sensory organ morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0090596	186	16	7.601197815747755	2.104931405265109	0.003982434674645763	0.029693591872358756	220;1906;2047;2202;3199;4915;5629;8842;9132;10253;30812;55084;56603;121227;130497;259236	ENSG00000003137;ENSG00000005513;ENSG00000007062;ENSG00000078401;ENSG00000105996;ENSG00000112320;ENSG00000115380;ENSG00000117013;ENSG00000117707;ENSG00000136158;ENSG00000139263;ENSG00000143867;ENSG00000148053;ENSG00000154928;ENSG00000181585;ENSG00000184254
GO:0018212	peptidyl-tyrosine modification	http://amigo.geneontology.org/amigo/term/GO:0018212	309	23	12.627796371322882	1.8213787523713871	0.004064665616663854	0.02973411709307784	660;857;948;1956;2047;2051;2202;2246;2247;3084;3815;4233;4908;4915;4921;5168;5621;5649;6422;9542;51378;85480;285016	ENSG00000101280;ENSG00000102010;ENSG00000104332;ENSG00000105974;ENSG00000105976;ENSG00000106123;ENSG00000113578;ENSG00000115380;ENSG00000135218;ENSG00000136960;ENSG00000138685;ENSG00000145777;ENSG00000146648;ENSG00000148053;ENSG00000154928;ENSG00000157168;ENSG00000157404;ENSG00000158458;ENSG00000162733;ENSG00000171867;ENSG00000185652;ENSG00000189056;ENSG00000189292
GO:0007588	excretion	http://amigo.geneontology.org/amigo/term/GO:0007588	38	6	1.5529328870882508	3.8636569872958257	0.004092813764576597	0.02973411709307784	554;1188;1813;1906;1910;4881	ENSG00000078401;ENSG00000126895;ENSG00000136160;ENSG00000149295;ENSG00000169418;ENSG00000184908
GO:0010463	mesenchymal cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0010463	38	6	1.5529328870882508	3.8636569872958257	0.004092813764576597	0.02973411709307784	650;2719;4781;7048;7481;130497	ENSG00000085741;ENSG00000125845;ENSG00000143867;ENSG00000147257;ENSG00000147862;ENSG00000163513
GO:0031667	response to nutrient levels	http://amigo.geneontology.org/amigo/term/GO:0031667	365	26	14.916329047031883	1.7430562116202173	0.004200296404680448	0.03025637240659645	32;133;154;467;1268;1956;2348;3745;3934;4353;5629;6263;6422;6751;7048;7481;7538;8644;8854;10991;11170;53335;56477;56603;58528;440738	ENSG00000003137;ENSG00000005381;ENSG00000025039;ENSG00000076555;ENSG00000085741;ENSG00000104332;ENSG00000110195;ENSG00000117707;ENSG00000118432;ENSG00000119866;ENSG00000128016;ENSG00000128918;ENSG00000139874;ENSG00000146648;ENSG00000148346;ENSG00000148926;ENSG00000151882;ENSG00000158445;ENSG00000162772;ENSG00000163513;ENSG00000168309;ENSG00000169252;ENSG00000188338;ENSG00000196139;ENSG00000197769;ENSG00000198838
GO:0030431	sleep	http://amigo.geneontology.org/amigo/term/GO:0030431	17	4	0.6947331336973754	5.75760649087221	0.0042865816986812355	0.030363287032325416	1813;2353;5021;5730	ENSG00000107317;ENSG00000149295;ENSG00000170345;ENSG00000180914
GO:0043586	tongue development	http://amigo.geneontology.org/amigo/term/GO:0043586	17	4	0.6947331336973754	5.75760649087221	0.0042865816986812355	0.030363287032325416	1956;3815;4909;56603	ENSG00000003137;ENSG00000146648;ENSG00000157404;ENSG00000225950
GO:0045444	fat cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0045444	172	15	7.029064646820504	2.133996591820369	0.004594653930176218	0.03227649455082467	154;650;688;1959;2167;2662;3400;3914;6422;7538;7704;9314;30812;55022;84935	ENSG00000005513;ENSG00000102554;ENSG00000102802;ENSG00000104332;ENSG00000109906;ENSG00000122877;ENSG00000125845;ENSG00000128016;ENSG00000136826;ENSG00000153823;ENSG00000169252;ENSG00000170323;ENSG00000172201;ENSG00000196878;ENSG00000266524
GO:0050808	synapse organization	http://amigo.geneontology.org/amigo/term/GO:0050808	314	23	12.832129645939757	1.7923759059960465	0.004938141749731284	0.03440508596124255	1813;2047;2904;3084;4915;5021;5063;5621;5649;6376;6623;8326;9378;10810;11202;22866;22871;23237;23284;26045;92737;266743;266977	ENSG00000006210;ENSG00000077264;ENSG00000129455;ENSG00000132970;ENSG00000146006;ENSG00000148053;ENSG00000149295;ENSG00000149970;ENSG00000150471;ENSG00000153292;ENSG00000154928;ENSG00000157168;ENSG00000169760;ENSG00000171867;ENSG00000173267;ENSG00000174576;ENSG00000179915;ENSG00000180914;ENSG00000187957;ENSG00000188763;ENSG00000189056;ENSG00000198576;ENSG00000273079
GO:0048545	response to steroid hormone	http://amigo.geneontology.org/amigo/term/GO:0048545	297	22	12.137396512242383	1.8125798212005106	0.0051833886506436055	0.035604622853781555	133;301;306;358;654;857;1828;1906;1956;2353;4306;5021;5187;6422;7035;7048;7538;8626;8644;11170;84709;266743	ENSG00000003436;ENSG00000073282;ENSG00000078401;ENSG00000104332;ENSG00000105974;ENSG00000128016;ENSG00000134760;ENSG00000135046;ENSG00000137463;ENSG00000138772;ENSG00000146648;ENSG00000148926;ENSG00000151623;ENSG00000153162;ENSG00000163513;ENSG00000168309;ENSG00000170345;ENSG00000174576;ENSG00000179094;ENSG00000180914;ENSG00000196139;ENSG00000240583
GO:1901615	organic hydroxy compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901615	371	26	15.161528976572134	1.7148666232921275	0.005194086157492839	0.035604622853781555	32;117;126;216;220;314;650;653;654;1813;2246;2247;3815;3953;4881;4948;5629;5745;7436;8644;8854;10826;29968;50506;51302;56603	ENSG00000003137;ENSG00000076555;ENSG00000078549;ENSG00000104044;ENSG00000112175;ENSG00000113578;ENSG00000116678;ENSG00000117707;ENSG00000125845;ENSG00000128918;ENSG00000131480;ENSG00000135069;ENSG00000138685;ENSG00000140279;ENSG00000146233;ENSG00000147852;ENSG00000149295;ENSG00000153162;ENSG00000157404;ENSG00000160801;ENSG00000165092;ENSG00000169418;ENSG00000170271;ENSG00000184254;ENSG00000196139;ENSG00000248144
GO:0030902	hindbrain development	http://amigo.geneontology.org/amigo/term/GO:0030902	110	11	4.4953320415712525	2.4469827586206896	0.005255384167248467	0.03573661233728957	653;1959;2296;3199;4781;5629;6331;6751;8322;8854;9001	ENSG00000054598;ENSG00000105996;ENSG00000112175;ENSG00000117707;ENSG00000122877;ENSG00000128918;ENSG00000139874;ENSG00000147862;ENSG00000173805;ENSG00000174804;ENSG00000183873
GO:1904950	negative regulation of establishment of protein localization	http://amigo.geneontology.org/amigo/term/GO:1904950	142	13	5.803064999119253	2.2401954832442934	0.0053855472917644365	0.036064734200784813	301;347;948;1813;3745;3753;5138;5734;6376;6422;55612;90865;131177	ENSG00000006210;ENSG00000101311;ENSG00000104332;ENSG00000135046;ENSG00000135218;ENSG00000137033;ENSG00000149295;ENSG00000158445;ENSG00000171522;ENSG00000180509;ENSG00000186642;ENSG00000189058;ENSG00000198643
GO:0035148	tube formation	http://amigo.geneontology.org/amigo/term/GO:0035148	126	12	5.149198520345253	2.3304597701149423	0.005388495580587849	0.036064734200784813	133;653;2348;4781;5629;6422;7475;10913;30812;79192;84913;130497	ENSG00000005513;ENSG00000104332;ENSG00000110195;ENSG00000112175;ENSG00000115596;ENSG00000117707;ENSG00000135960;ENSG00000143867;ENSG00000147862;ENSG00000148926;ENSG00000168874;ENSG00000170549
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007200	53	7	2.1659327109388764	3.2318640208197786	0.005508989468932746	0.036583133192131516	1128;1813;1906;1910;2840;5745;6869	ENSG00000078401;ENSG00000115353;ENSG00000136160;ENSG00000144230;ENSG00000149295;ENSG00000160801;ENSG00000168539
GO:0050803	regulation of synapse structure or activity	http://amigo.geneontology.org/amigo/term/GO:0050803	177	15	7.233397921437379	2.0737142022209234	0.0059783248426468205	0.039392062916665097	1813;2047;2904;4915;5021;5063;5621;5649;8326;9378;11202;22871;23237;23284;26045	ENSG00000077264;ENSG00000129455;ENSG00000146006;ENSG00000148053;ENSG00000149295;ENSG00000150471;ENSG00000154928;ENSG00000169760;ENSG00000171867;ENSG00000179915;ENSG00000180914;ENSG00000188763;ENSG00000189056;ENSG00000198576;ENSG00000273079
GO:0042180	cellular ketone metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042180	128	12	5.230931830192003	2.2940463362068964	0.00610436512533985	0.03965430724771187	32;133;301;650;653;654;857;1268;1958;5629;8644;9104	ENSG00000076555;ENSG00000105974;ENSG00000112175;ENSG00000117707;ENSG00000118432;ENSG00000120738;ENSG00000125845;ENSG00000130988;ENSG00000135046;ENSG00000148926;ENSG00000153162;ENSG00000196139
GO:0001505	regulation of neurotransmitter levels	http://amigo.geneontology.org/amigo/term/GO:0001505	247	19	10.094063766073631	1.8822944297082227	0.006111428528765006	0.03965430724771187	857;948;1268;1813;1906;2670;2824;6530;6623;6854;8676;9104;9314;9378;22871;26227;57030;90019;145270	ENSG00000046653;ENSG00000078401;ENSG00000092621;ENSG00000103546;ENSG00000104888;ENSG00000105974;ENSG00000118432;ENSG00000130988;ENSG00000131095;ENSG00000135218;ENSG00000135604;ENSG00000136826;ENSG00000149043;ENSG00000149295;ENSG00000157152;ENSG00000169760;ENSG00000173267;ENSG00000175785;ENSG00000179915
GO:0009410	response to xenobiotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0009410	179	15	7.31513123128413	2.050544211134656	0.006618174824193579	0.04251463878418225	314;358;1268;1813;1906;1956;1958;2327;5021;5138;6263;23284;26227;56603;84152	ENSG00000003137;ENSG00000078401;ENSG00000092621;ENSG00000094963;ENSG00000118432;ENSG00000120738;ENSG00000131480;ENSG00000131771;ENSG00000146648;ENSG00000149295;ENSG00000150471;ENSG00000180914;ENSG00000186642;ENSG00000198838;ENSG00000240583
GO:0048880	sensory system development	http://amigo.geneontology.org/amigo/term/GO:0048880	267	20	10.911396864541132	1.832945886607258	0.0066522905391720455	0.04251463878418225	220;654;1028;1956;2047;2202;2296;4081;4915;5629;7048;7475;8322;8842;8854;9314;30812;57030;64093;340273	ENSG00000004846;ENSG00000005513;ENSG00000007062;ENSG00000054598;ENSG00000104888;ENSG00000115380;ENSG00000115596;ENSG00000117707;ENSG00000128918;ENSG00000129757;ENSG00000136826;ENSG00000146648;ENSG00000148053;ENSG00000153162;ENSG00000154928;ENSG00000163513;ENSG00000174804;ENSG00000180660;ENSG00000184254;ENSG00000198732
